Total,Artist,Title,Country
"23,143,854",The Minds Of 99,Under Din Sne,country/dk_daily_totals.html
"10,579,801",andreas odbjerg,smugryger,country/dk_daily_totals.html
"5,231,476",Kanye West,Heartless,country/dk_daily_totals.html
"4,171,548",ICEKIID,Je Ka Jo,country/dk_daily_totals.html
"19,935",Shooter Gang,Tsamina,country/dk_daily_totals.html
"19,836",¥$,"Talking / Once Again (w/ Kanye West, Ty Dolla $ign, North West)",country/dk_daily_totals.html
"49,741,992",Tobias Rahim,STOR MAND (w/ andreas odbjerg),country/dk_daily_totals.html
"230,580",Yung Filly,Grey,country/dk_daily_totals.html
"515,800",andreas odbjerg,benny,country/dk_daily_totals.html
"456,801",PAY,Passport (w/ Stepz),country/dk_daily_totals.html
"33,977,878",Suspekt,Gonzo,country/dk_daily_totals.html
"36,380,806",Lewis Capaldi,Someone You Loved,country/dk_daily_totals.html
"868,742",The Weeknd,"One Of The Girls (w/ JENNIE, Lily-Rose Depp)",country/dk_daily_totals.html
"4,421,751",Billie Eilish,"What Was I Made For? [From The Motion Picture ""Barbie""]",country/dk_daily_totals.html
"1,579,703",Kanye West,Father Stretch My Hands Pt. 1,country/dk_daily_totals.html
"3,895,137",Medina,Vi To,country/dk_daily_totals.html
"4,208,445",Tyla,Water,country/dk_daily_totals.html
"2,758,734",Lamin,Æstetisk,country/dk_daily_totals.html
"3,001,211",Medina,Kun For Mig,country/dk_daily_totals.html
"15,574,086",Gobs,Tro På Kærlighed,country/dk_daily_totals.html
"10,227,270",Ida Laurberg,Terrier,country/dk_daily_totals.html
"17,026,369",Artigeardit,Vågen (Artigeardit X Lamin) (w/ Lamin),country/dk_daily_totals.html
"28,621,064",Artigeardit,"Er Her (Artigeardit, KESI) (w/ KESI)",country/dk_daily_totals.html
"17,978",Skinz,Chancen,country/dk_daily_totals.html
"23,234,632",Tobias Rahim,Flyvende Faduma,country/dk_daily_totals.html
"8,976,086",The Minds Of 99,Og Du Blev Til En Hvid Fugl,country/dk_daily_totals.html
"22,980,645",Drake,"One Dance (w/ Wizkid, Kyla)",country/dk_daily_totals.html
"10,813,713",Dave,Sprinter (w/ Central Cee),country/dk_daily_totals.html
"1,300,432",Medina,Danser For Mig Selv,country/dk_daily_totals.html
"2,556,501",TopGunn,Bump (w/ Lamin),country/dk_daily_totals.html
"1,050,030",Travis Scott,MY EYES,country/dk_daily_totals.html
"16,925,967",David Guetta,I'm Good (Blue) (w/ Bebe Rexha),country/dk_daily_totals.html
"3,170,527",Gilli,Knokler Hårdt,country/dk_daily_totals.html
"2,447,028",Pil,Omvendt (w/ andreas odbjerg),country/dk_daily_totals.html
"3,620,338",Nik & Jay,Hot!,country/dk_daily_totals.html
"5,103,140",Ukendt Kunstner,Neonlys,country/dk_daily_totals.html
"3,548,100",KESI,Topform,country/dk_daily_totals.html
"39,704,233",The Weeknd,Blinding Lights,country/dk_daily_totals.html
"14,702,132",Blæst,Juice,country/dk_daily_totals.html
"2,044,575",Tessa,"Fløjt'ne (w/ KIDD, DJ Aligator)",country/dk_daily_totals.html
"9,617,453",D1MA,DON'T PHASE ME,country/dk_daily_totals.html
"21,747,423",The Minds Of 99,Hurtige Hænder - Acoustic Version - Moyo Live P3,country/dk_daily_totals.html
"179,071",Gobs,Allerede Ramt,country/dk_daily_totals.html
"590,484",Pil,Andre Venner,country/dk_daily_totals.html
"3,995,383",Vance Joy,Riptide,country/dk_daily_totals.html
"7,144,015",Benny Jamz,"Elo Elo (w/ Gilli, KESI, B.O.C)",country/dk_daily_totals.html
"14,386,540",TopGunn,For Altid,country/dk_daily_totals.html
"6,337,581",Medina,Lidt Endnu (Medina x D1MA) (w/ D1MA),country/dk_daily_totals.html
"519,599",Alok,"LET'S GET FKD UP (w/ Mondello'G, CERES, Tribbs)",country/dk_daily_totals.html
"6,228,819",David Kushner,Daylight,country/dk_daily_totals.html
"1,022,780",Drake,"Rich Baby Daddy (w/ Sexyy Red, SZA)",country/dk_daily_totals.html
"1,254,321",Guldimund,Halskæde,country/dk_daily_totals.html
"452,632",Bruno Mars,Just the Way You Are,country/dk_daily_totals.html
"4,543,499",Frank Ocean,Pink + White,country/dk_daily_totals.html
"5,913,116",Dua Lipa,Dance The Night (From Barbie The Album),country/dk_daily_totals.html
"6,394,317",Gobs,Frie Fugle (w/ Hjalmer),country/dk_daily_totals.html
"10,095,542",Frank Ocean,Lost,country/dk_daily_totals.html
"1,213,705",Rihanna,Only Girl (In The World),country/dk_daily_totals.html
"9,565,907",Rasmus Seebach,Under Stjernerne På Himlen,country/dk_daily_totals.html
"2,716,026",Sivas,d.a.u.d.a (w/ Gilli),country/dk_daily_totals.html
"227,749",Justin Timberlake,Selfish,country/dk_daily_totals.html
"1,730,932",Zara Larsson,On My Love (w/ David Guetta),country/dk_daily_totals.html
"625,036",Kundo,North Face (w/ Lamin),country/dk_daily_totals.html
"5,754,510",Doja Cat,Paint The Town Red,country/dk_daily_totals.html
"874,768",Travis Scott,FE!N,country/dk_daily_totals.html
"3,774,878",Pil,Når Du Går Herfra (Nattely),country/dk_daily_totals.html
"9,747,883",ICEKIID,Jumeirah (w/ Artigeardit),country/dk_daily_totals.html
"512,493",Shooter Gang,Hverdagsting,country/dk_daily_totals.html
"1,553,172",Lord Huron,The Night We Met,country/dk_daily_totals.html
"9,666,094",Dean Lewis,How Do I Say Goodbye,country/dk_daily_totals.html
"2,617,100",Johnny Deluxe,Drømmer Jeg (w/ Anna Nordell),country/dk_daily_totals.html
"341,517",August Høyen,Vennerne Skinner,country/dk_daily_totals.html
"1,413,317",BENNETT,Vois sur ton chemin - Techno Mix,country/dk_daily_totals.html
"2,668,309",Rihanna,We Found Love (w/ Calvin Harris),country/dk_daily_totals.html
"3,368,178",Artigeardit,hva status (w/ Lamin),country/dk_daily_totals.html
"153,952",Gobs,Flakker Rundt,country/dk_daily_totals.html
"9,225,610",Suspekt,Kinky Fætter,country/dk_daily_totals.html
"280,607",Elley Duhé,MONEY ON THE DASH - SPED UP (w/ Whethan),country/dk_daily_totals.html
"17,475,211",The Weeknd,Starboy (w/ Daft Punk),country/dk_daily_totals.html
"969,804",Baloosh,Psykosebarn,country/dk_daily_totals.html
"6,117,188",J. Cole,No Role Modelz,country/dk_daily_totals.html
"4,548,025",Benson Boone,In The Stars,country/dk_daily_totals.html
"787,040",Kanye West,Homecoming (w/ Chris Martin),country/dk_daily_totals.html
"6,584,156",Emil Stabil,Boom Boom Boom,country/dk_daily_totals.html
"29,784,894",KESI,Blå Himmel (w/ Hans Philip),country/dk_daily_totals.html
"10,181,699",Justin Bieber,Ghost,country/dk_daily_totals.html
"14,514,950",Gilli,Miami Vicer,country/dk_daily_totals.html
"851,599",Carmon,Glem Det (w/ Jamaika),country/dk_daily_totals.html
"1,390,295",Tracy Chapman,Fast Car,country/dk_daily_totals.html
"515,341",Kanye West,Runaway (w/ Pusha T),country/dk_daily_totals.html
"392,796",RH,LEV I NUET,country/dk_daily_totals.html
"9,418,323",Tobias Rahim,Vi 1,country/dk_daily_totals.html
"3,328,662",Artigeardit,"xoxo (w/ Lamin, ICEKIID)",country/dk_daily_totals.html
"6,142,984",Malte Ebert,Kun Med Dig,country/dk_daily_totals.html
"12,596",Madison Beer,Make You Mine,country/dk_daily_totals.html
"952,657",Kanye West,Flashing Lights (w/ Dwele),country/dk_daily_totals.html
"12,245,435",Lewis Capaldi,Bruises,country/dk_daily_totals.html
"2,690,492",Bryan Adams,Summer Of '69,country/dk_daily_totals.html
"8,781,355",andreas odbjerg,hvad skal verden med sådan en som mig?,country/dk_daily_totals.html
"17,918,376",Hozier,Take Me To Church,country/dk_daily_totals.html
"12,362",Zara Larsson,Ammunition,country/dk_daily_totals.html
"20,717,559",andreas odbjerg,hjem fra fabrikken,country/dk_daily_totals.html
"12,009,911",Lamin,Hvad Skal Der Ske (w/ ICEKIID),country/dk_daily_totals.html
"5,172,997",Tory Lanez,The Color Violet,country/dk_daily_totals.html
"1,827,425",Bruno Mars,When I Was Your Man,country/dk_daily_totals.html
"1,458,070",Travis Scott,I KNOW ?,country/dk_daily_totals.html
"3,714,421",Olivia Rodrigo,vampire,country/dk_daily_totals.html
"6,882,711",Taylor Swift,Anti-Hero,country/dk_daily_totals.html
"13,568,538",Tom Odell,Another Love,country/dk_daily_totals.html
"5,051,694",Kendrick Lamar,All The Stars (w/ SZA),country/dk_daily_totals.html
"2,161,252",Sleiman,Chocola (w/ AWADA),country/dk_daily_totals.html
"29,592,741",Benny Jamz,"Ibiza (w/ Gilli, KESI, B.O.C)",country/dk_daily_totals.html
"1,472,878",Nik & Jay,Boing!,country/dk_daily_totals.html
"80,168",Akon,Smack That (w/ Eminem),country/dk_daily_totals.html
"12,153,203",Danser Med Piger,Danser Med Piger,country/dk_daily_totals.html
"5,620,363",D1MA,NO LOVE,country/dk_daily_totals.html
"10,710,861",OneRepublic,I Ain't Worried,country/dk_daily_totals.html
"10,325,692",Metro Boomin,"Creepin' (w/ The Weeknd, 21 Savage)",country/dk_daily_totals.html
"8,284,146",Saint clara,Oh My God,country/dk_daily_totals.html
"1,265,302",Elton John,I'm Still Standing,country/dk_daily_totals.html
"5,957,860",TopGunn,10% mere,country/dk_daily_totals.html
"190,585",Flo Milli,Never Lose Me,country/dk_daily_totals.html
"9,754,605",Avicii,Wake Me Up,country/dk_daily_totals.html
"177,062",Creedence Clearwater Revival,Have You Ever Seen The Rain,country/dk_daily_totals.html
"27,693,514",Tobias Rahim,Mucki Bar,country/dk_daily_totals.html
"710,366",GMG,GIVE IT 2 ME,country/dk_daily_totals.html
"19,849,057",Tessa,Ben,country/dk_daily_totals.html
"4,962,319",Coldplay,Viva La Vida,country/dk_daily_totals.html
"1,365,977",Matt Sassari,Give It To Me - Full Vocal Mix,country/dk_daily_totals.html
"6,742,259",Eminem,Mockingbird,country/dk_daily_totals.html
"10,337,666",Danser Med Piger,God Pige (w/ TopGunn),country/dk_daily_totals.html
"3,145,803",Pil,Nattely,country/dk_daily_totals.html
"17,262,321",Lewis Capaldi,Before You Go,country/dk_daily_totals.html
"2,316,575",OneRepublic,Counting Stars,country/dk_daily_totals.html
"316,944",Albert la Ley,Esa Niña,country/do_daily_totals.html
"1,059,607",Jey One,Tuwi Tuwi (w/ Donaty),country/do_daily_totals.html
"2,190,128",Engel Montaz,"Culiacan (w/ Kuv507, Latinnites Music)",country/do_daily_totals.html
"239,740",El Chuky De Lewa,"Rumine (w/ Yomel El Meloso, Kaly Ocho, Kreizy k)",country/do_daily_totals.html
"208,440",El Chuky De Lewa,Chu Chu,country/do_daily_totals.html
"3,198,556",Bad Bunny,PERRO NEGRO (w/ Feid),country/do_daily_totals.html
"526,819",Eladio Carrion,Hey Lil Mama (w/ Rauw Alejandro),country/do_daily_totals.html
"684,918",Xavi,La Diabla,country/do_daily_totals.html
"4,171,590",Bad Bunny,MONACO,country/do_daily_totals.html
"2,487,680",Donaty,Eso E (w/ El Baby R),country/do_daily_totals.html
"850,084",Feid,LUNA (w/ ATL Jacob),country/do_daily_totals.html
"1,409,800",Mestizo Is Back,Se Puede Repetí,country/do_daily_totals.html
"583,121",Bizarrap,"Young Miko: Bzrp Music Sessions, Vol. 58 (w/ Young Miko)",country/do_daily_totals.html
"620,753",Jhayseven,Pitone,country/do_daily_totals.html
"1,837,875",Bad Bunny,NO ME QUIERO CASAR,country/do_daily_totals.html
"137,589",Papera,EN BLUSA (w/ Yoan Retro),country/do_daily_totals.html
"3,171,996",Bad Bunny,FINA (w/ Young Miko),country/do_daily_totals.html
"549,266",Myke Towers,LA FALDA,country/do_daily_totals.html
"2,882,821",KAROL G,QLONA (w/ Peso Pluma),country/do_daily_totals.html
"944,580",Mestizo Is Back,Dembere,country/do_daily_totals.html
"6,081,171",Myke Towers,LALA,country/do_daily_totals.html
"4,061,312",KAROL G,AMARGURA,country/do_daily_totals.html
"1,458,775",Jey One,Cintureo - Remix (w/ Yoan Retro),country/do_daily_totals.html
"2,990,276",Yaisel LM,Prepotente (w/ Kreizy k),country/do_daily_totals.html
"104,589",Snova,SAL2,country/do_daily_totals.html
"163,825",Lomiiel,UN VOLAO,country/do_daily_totals.html
"1,875,665",Bad Bunny,THUNDER Y LIGHTNING (w/ Eladio Carrion),country/do_daily_totals.html
"1,287,111",Rochy RD,Que La Choque,country/do_daily_totals.html
"1,455,128",Dei V,Narcotics (w/ Bryant Myers),country/do_daily_totals.html
"639,910",Eladio Carrion,TQMQA,country/do_daily_totals.html
"6,504,739",Eladio Carrion,Coco Chanel (w/ Bad Bunny),country/do_daily_totals.html
"2,087,007",Bad Bunny,SEDA (w/ Bryant Myers),country/do_daily_totals.html
"5,376,264",Feid,Classy 101 (w/ Young Miko),country/do_daily_totals.html
"1,391,369",Maluma,Según Quién (w/ Carin Leon),country/do_daily_totals.html
"772,193",Donaty,Lindo De Verdad,country/do_daily_totals.html
"13,697,271",Bad Bunny,Me Porto Bonito (w/ Chencho Corleone),country/do_daily_totals.html
"3,300,125",Quevedo,Columbia,country/do_daily_totals.html
"6,450,614",Ozuna,Hey Mor (w/ Feid),country/do_daily_totals.html
"5,027,857",Grupo Frontera,un x100to (w/ Bad Bunny),country/do_daily_totals.html
"1,245,214",Lomiiel,"TATARA REMIX (w/ Papera, Alex Roxario)",country/do_daily_totals.html
"370,873",Tivi Gunz,Frename En El Party Sin Panty,country/do_daily_totals.html
"1,040,598",Dei V,Quien Es Dei V?,country/do_daily_totals.html
"1,568,526",Bad Bunny,MERCEDES CAROTA (w/ YOVNGCHIMI),country/do_daily_totals.html
"791,518",Yiyo Sarante,Mi Todo,country/do_daily_totals.html
"9,214",Chris Jedi,"BAD BOY (w/ Gaby Music, Dei V, Anuel AA, Ozuna)",country/do_daily_totals.html
"331,754",Eladio Carrion,Bendecido,country/do_daily_totals.html
"1,301,437",Amenazzy,Difícil De Reemplazar,country/do_daily_totals.html
"2,115,109",KAROL G,MI EX TENÍA RAZÓN,country/do_daily_totals.html
"155,933",Rochy RD,Wao Nena,country/do_daily_totals.html
"885,639",Rauw Alejandro,DILUVIO,country/do_daily_totals.html
"4,043,275",KAROL G,X SI VOLVEMOS (w/ Romeo Santos),country/do_daily_totals.html
"295,103",Eladio Carrion,Sigo Enamorau' (w/ Yandel),country/do_daily_totals.html
"30,445",Chocoleyrol,Tiki Tiki,country/do_daily_totals.html
"184,028",YOVNGCHIMI,TU$$I (w/ Dei V),country/do_daily_totals.html
"1,861,475",Juan Luis Guerra 4.40,Bachata En Fukuoka,country/do_daily_totals.html
"541,927",Yaisel LM,No Somo Hermano,country/do_daily_totals.html
"5,568,347",Eladio Carrion,Mbappe,country/do_daily_totals.html
"6,853,972",Manuel Turizo,La Bachata,country/do_daily_totals.html
"2,421,219",Yaisel LM,Boy Boy (w/ Hansel El De La H),country/do_daily_totals.html
"5,203,663",Bad Bunny,WHERE SHE GOES,country/do_daily_totals.html
"2,476,121",Jhayco,Holanda,country/do_daily_totals.html
"342,210",Rochy RD,Aguántala,country/do_daily_totals.html
"3,674,970",Donaty,Empaquetate,country/do_daily_totals.html
"294,475",Gaby Music,"No Te Quieren Conmigo (w/ Lunay, Luar La L)",country/do_daily_totals.html
"1,435,070",NTG,Cuero Caro (w/ Messiah),country/do_daily_totals.html
"263,713",Eladio Carrion,La Canción Feliz Del Disco (w/ Milo j),country/do_daily_totals.html
"119,339",Milo j,M.A.I,country/do_daily_totals.html
"1,594,184",Aventura,El Perdedor,country/do_daily_totals.html
"2,049,386",Bad Bunny,UN PREVIEW,country/do_daily_totals.html
"1,327,262",Darell,Lollipop,country/do_daily_totals.html
"1,104,713",Yiyo Sarante,Qué Agonía,country/do_daily_totals.html
"1,747,053",Amenazzy,Voy Después,country/do_daily_totals.html
"1,544,056",Bad Bunny,MR. OCTOBER,country/do_daily_totals.html
"5,217,156",KAROL G,TQG (w/ Shakira),country/do_daily_totals.html
"403,491",Chiquito Team Band,Perdóname,country/do_daily_totals.html
"679,741",Juan Luis Guerra 4.40,Mi Bendición,country/do_daily_totals.html
"1,279,778",Carin Leon,Primera Cita,country/do_daily_totals.html
"4,973,783",Anuel AA,Amanece (w/ Haze),country/do_daily_totals.html
"5,213,837",Feid,Feliz Cumpleaños Ferxxo,country/do_daily_totals.html
"242,926",Eladio Carrion,El Malo (w/ Sech),country/do_daily_totals.html
"6,908,192",KAROL G,PROVENZA,country/do_daily_totals.html
"8,779,707",Jay Wheeler,"La Curiosidad (w/ DJ Nelson, Myke Towers)",country/do_daily_totals.html
"371,219",The Weeknd,"One Of The Girls (w/ JENNIE, Lily-Rose Depp)",country/do_daily_totals.html
"241,533",Xavi,La Víctima,country/do_daily_totals.html
"12,135,661",J Balvin,LA CANCIÓN (w/ Bad Bunny),country/do_daily_totals.html
"3,371,977",Anuel AA,"Mas Rica Que Ayer (w/ Mambo Kingz, DJ Luian)",country/do_daily_totals.html
"2,284,653",Aventura,Dile al Amor,country/do_daily_totals.html
"7,604,382",Arcángel,La Jumpa (w/ Bad Bunny),country/do_daily_totals.html
"1,603,592",iñigo quintero,Si No Estás,country/do_daily_totals.html
"3,709,359",Jey One,Onana,country/do_daily_totals.html
"1,576,084",Bad Bunny,TELEFONO NUEVO (w/ Luar La L),country/do_daily_totals.html
"544,759",Djacyliom,Bab3,country/do_daily_totals.html
"5,990,579",Eladio Carrion,Kemba Walker (w/ Bad Bunny),country/do_daily_totals.html
"9,890,411",Bad Bunny,Efecto,country/do_daily_totals.html
"1,609,096",Bad Bunny,HIBIKI (w/ Mora),country/do_daily_totals.html
"160,017",Dj CLINGY B,Drink of the South,country/do_daily_totals.html
"10,407,809",Bad Bunny,Tití Me Preguntó,country/do_daily_totals.html
"238,803",Eladio Carrion,Tu Ritmo,country/do_daily_totals.html
"224,772",La Perversa,Flow Sexy (w/ Jey One),country/do_daily_totals.html
"8,924,897",Bad Bunny,Ojitos Lindos (w/ Bomba Estéreo),country/do_daily_totals.html
"142,823",Djacyliom,Dia nublado,country/do_daily_totals.html
"788,239",KAROL G,GATITA GANGSTER (w/ Dei V),country/do_daily_totals.html
"1,109,955",KAROL G,OKI DOKI,country/do_daily_totals.html
"460,328",NTG,Salida (w/ Foreign Teck),country/do_daily_totals.html
"5,633,331",Yandel,Yandel 150 (w/ Feid),country/do_daily_totals.html
"4,654,861",Cosculluela,Madura (w/ Bad Bunny),country/do_daily_totals.html
"234,781",Kany García,Te Lo Agradezco (w/ Carin Leon),country/do_daily_totals.html
"802,949",Yiyo Sarante,Probablemente,country/do_daily_totals.html
"1,645,631",Yaisel LM,Quien Dijo (w/ Hansel El De La H),country/do_daily_totals.html
"82,342",Juan Luis Guerra 4.40,Bachata Rosa,country/do_daily_totals.html
"10,122",Mestizo Is Back,Van 3 Día,country/do_daily_totals.html
"88,430",Rochy RD,Aguantala En Vivo - En vivo,country/do_daily_totals.html
"1,637,274",Miley Cyrus,Flowers,country/do_daily_totals.html
"549,424",Djacyliom,Slownely,country/do_daily_totals.html
"7,456,208",Bad Bunny,Si Estuviésemos Juntos,country/do_daily_totals.html
"4,187,741",Yiyo Sarante,Manos de Tijera,country/do_daily_totals.html
"2,034,363",Don Omar,Dile,country/do_daily_totals.html
"1,467,265",Kany García,Para Siempre,country/do_daily_totals.html
"149,133",Romeo Santos,Cancioncitas de Amor,country/do_daily_totals.html
"2,451,733",Tainy,MOJABI GHOST (w/ Bad Bunny),country/do_daily_totals.html
"41,380",Donaty,"Shupamelo (w/ Kreizy k, GMBeats Degranalo)",country/do_daily_totals.html
"279,433",Enrique Iglesias,Cuando Me Enamoro (w/ Juan Luis Guerra 4.40),country/do_daily_totals.html
"1,341,397",Bad Bunny,CYBERTRUCK,country/do_daily_totals.html
"2,447,181",Romeo Santos,Solo Conmigo,country/do_daily_totals.html
"239,194",Peso Pluma,BELLAKEO (w/ Anitta),country/do_daily_totals.html
"1,018,967",Yiyo Sarante,Me Hubieras Dicho,country/do_daily_totals.html
"54,279",Djacyliom,Traffic Night,country/do_daily_totals.html
"50,875",Djacyliom,Chill Piano,country/do_daily_totals.html
"3,919,629",Feid,Normal,country/do_daily_totals.html
"54,262",Djacyliom,In the mountain,country/do_daily_totals.html
"2,446,506",Taiu,Rara Vez (w/ Milo j),country/do_daily_totals.html
"10,180",Camilo,PLIS (w/ Evaluna Montaner),country/do_daily_totals.html
"1,946,077",Tego Calderón,Pa' Que Retozen,country/do_daily_totals.html
"210,557",Djacyliom,Escondidos,country/do_daily_totals.html
"3,615,315",Feid,CHORRITO PA LAS ANIMAS,country/do_daily_totals.html
"219,249",Eladio Carrion,RKO,country/do_daily_totals.html
